grid_id,centroid_lat,centroid_lon
BLR_00608,12.954736206588963,77.65841899363991
BLR_00609,12.963580322868097,77.6769352604049
BLR_00610,12.963674904146734,77.66772511560167
BLR_00611,12.963769160356069,77.6585148979229
BLR_00612,12.972707783073494,77.66782142405393
BLR_00613,12.972613133673022,77.6770319003891
BLR_00614,12.972802107170587,77.65861087483066
BLR_00615,12.981645937511336,77.6771286135122
BLR_00616,12.981835047027918,77.65870692437572
BLR_00617,12.954923608688151,77.6399990032838
BLR_00618,12.95501682243733,77.63078889981426
BLR_00619,12.963863091484171,77.64930460761934
BLR_00620,12.963956697519139,77.6400942449418
BLR_00621,12.964049978449127,77.63088381014107
BLR_00622,12.972989779406895,77.640189558723
BLR_00623,12.972896105952355,77.64940025297005
BLR_00624,12.97308312752234,77.6309787923403
BLR_00625,12.981929113468036,77.64949597070726
BLR_00626,12.982116269652378,77.6310738464243
BLR_00627,12.954357504320342,77.69525810099938
BLR_00628,12.954452667116385,77.6860484339554
BLR_00629,12.96329462873636,77.7045652550538
BLR_00630,12.963390185150873,77.69535533038172
BLR_00631,12.963485416532139,77.68614533208184
BLR_00632,12.97242285900992,77.69545263339185
BLR_00633,12.972327233771386,77.70466288955787
BLR_00634,12.972518158981156,77.68624230358532
BLR_00635,12.98135983182555,77.70476059795321
BLR_00636,12.981550894458827,77.68633934847854
BLR_00637,12.981740655038365,77.66791780539431
BLR_00638,12.990773520036733,77.6680142596354
BLR_00639,12.990678734378427,77.67722539978688
BLR_00640,12.990867979923452,77.65880304657063
BLR_00641,12.999806378063994,77.6681107867898
BLR_00642,12.999711524269683,77.67732225922573
BLR_00643,12.999900905852591,77.65889924142795
BLR_00644,13.008839229115546,77.66820738687011
BLR_00645,13.008744307180496,77.67741919184147
BLR_00646,13.008933824810732,77.65899550896023
BLR_00647,12.982022854346814,77.64028494463983
BLR_00648,12.991055922334306,77.64038040270476
BLR_00649,12.990962114026617,77.64959176084344
BLR_00650,12.991149404834644,77.63116897240552
BLR_00651,13.000088983364778,77.64047593293027
BLR_00652,12.999995107623493,77.64968762339112
BLR_00653,13.000182533064553,77.63126417029638
BLR_00654,13.009122037433636,77.64057153532883
BLR_00655,13.009028094254075,77.64978355836281
BLR_00656,13.009215654337511,77.6313594401093
BLR_00657,12.981455525892871,77.69555001004248
BLR_00658,12.990488185795103,77.69564746034634
BLR_00659,12.990392422894217,77.70485838025259
BLR_00660,12.990583622960534,77.68643646677414
BLR_00661,12.999520838711998,77.69574498431615
BLR_00662,12.999425006972775,77.70495623646877
BLR_00663,12.999616344481662,77.68653365848483
BLR_00664,13.008553484638941,77.69584258196465
BLR_00665,13.008457584056604,77.70505416661456
BLR_00666,13.008649059017609,77.6866309236233
BLR_00667,13.017872073186782,77.66830405988898
BLR_00668,13.01777708310626,77.67751619764671
BLR_00669,13.017966736793277,77.65909184918009
BLR_00670,13.026904910273092,77.66840080585901
BLR_00671,13.026809852042362,77.67761327665414
BLR_00672,13.026999641795621,77.65918826210007
BLR_00673,13.035842613984201,77.67771042887644
BLR_00674,13.035937740369882,77.66849762479285
BLR_00675,13.036032539813167,77.65928474773278
BLR_00676,13.044875368927162,77.67780765432632
BLR_00677,13.01815508453628,77.64066720991293
BLR_00678,13.01806107391376,77.64987956577104
BLR_00679,13.018248768648927,77.63145478185676
BLR_00680,13.027188124668118,77.64076295669506
BLR_00681,13.027094046597949,77.6499756456284
BLR_00682,13.027281875994213,77.63155019555118
BLR_00683,13.036127012302051,77.65007179794739
BLR_00684,13.036221157824563,77.64085877568776
BLR_00685,13.036314976368784,77.63164568120507
BLR_00686,13.045159971021466,77.65016802274059
BLR_00687,12.930048378417318,77.76456016821085
BLR_00688,12.935400153367594,77.76496555870895
BLR_00689,12.944585686381297,77.76481706032641
BLR_00690,12.92708219067075,77.74978369323894
BLR_00691,12.92910455716871,77.7588105364191
BLR_00692,12.926779773485816,77.7410091197266
BLR_00693,12.935715157393389,77.75031634061752
BLR_00694,12.935812128838432,77.74110778063053
BLR_00695,12.935617861690197,77.75952482551132
BLR_00696,12.944650069868066,77.75962422260068
BLR_00697,12.944747435784832,77.75041540704194
BLR_00698,12.944844477209505,77.74120651637709
BLR_00699,12.953682271050063,77.75972369504673
BLR_00700,12.953779707185253,77.75051454857248
BLR_00701,12.95387681859439,77.7413053269792
BLR_00702,12.962714465231537,77.75982324286245
BLR_00703,12.962811971590009,77.7506137652221
BLR_00704,12.962909152988447,77.74140421244972
BLR_00705,12.971844228994458,77.75071305700371
BLR_00706,12.97174665240784,77.75992286606086
BLR_00707,12.97194148038704,77.7415031728016
BLR_00708,12.980778832574332,77.76002256465495
BLR_00709,12.98097380078554,77.74160220804772
BLR_00710,12.954070067185352,77.72288665943798
BLR_00711,12.954166204342714,77.71367721399136
BLR_00712,12.963006009414544,77.73219458479602
BLR_00713,12.963102540856037,77.72298488251167
BLR_00714,12.963198747300702,77.71377510584735
BLR_00715,12.972135007540896,77.7230831799653
BLR_00716,12.97203840657328,77.73229321370522
BLR_00717,12.972231283277662,77.7138730718326
BLR_00718,12.981070796736747,77.73239191725794
BLR_00719,12.981263812268976,77.71397111195989
BLR_00720,12.951637290685591,77.76459481787585
BLR_00721,12.96676808280492,77.78340514210308
BLR_00722,12.966724716327619,77.77833170898926
BLR_00723,12.963980591501652,77.76771236191915
BLR_00724,12.97057923481429,77.77733533463828
BLR_00725,12.968573493866176,77.78334474925398
BLR_00726,12.971648750639543,77.76913259972231
BLR_00727,12.980680860339024,77.76923262997089
BLR_00728,12.980876479393958,77.75081242393033
BLR_00729,12.989908722783872,77.75091186601487
BLR_00730,12.98981100572637,77.76012233865777
BLR_00731,12.990006114179296,77.74170131820104
BLR_00732,12.998940959159553,77.75101138327038
BLR_00733,12.998825674417215,77.76020833904784
BLR_00734,12.99903842056368,77.74180050327452
BLR_00735,13.007196971825362,77.75093800841249
BLR_00736,13.005712153148062,77.75835355425782
BLR_00737,13.005497073527026,77.7416957866849
BLR_00738,12.981167467235307,77.72318155181173
BLR_00739,12.990199919934634,77.7232799980638
BLR_00740,12.990103179900316,77.73249069546708
BLR_00741,12.990296334270006,77.71406922624202
BLR_00742,12.999232365634255,77.72337851873436
BLR_00743,12.999135556059349,77.73258954834556
BLR_00744,12.999328849276134,77.71416741469181
BLR_00745,13.008264753639343,77.72347701313835
BLR_00746,13.007081940515647,77.73245555682063
BLR_00747,13.00836135728274,77.71426567732209
BLR_00748,12.97996636165188,77.77544884009434
BLR_00749,12.988457879721134,77.77491459725218
BLR_00750,12.989712963019166,77.7693327358789
BLR_00751,12.998318756036218,77.77436232212233
BLR_00752,12.998639470891513,77.76934881105764
BLR_00753,13.004734170957269,77.77486356553362
BLR_00754,13.007325864958561,77.77161585721876
BLR_00755,13.012591662429736,77.748008073777
BLR_00756,13.01729723601585,77.72357578338246
BLR_00757,13.017918985420497,77.72887981656635
BLR_00758,13.01739385828519,77.71436401414569
BLR_00759,13.025894151133308,77.72259067180137
BLR_00760,13.021890373259245,77.7283198212207
BLR_00761,13.025977366335436,77.71500966275336
BLR_00762,13.032220897075515,77.72187983952176
BLR_00763,13.031741917697197,77.71733423548498
BLR_00764,13.017586123571315,77.69594025330458
BLR_00765,13.017490154141083,77.70515217070273
BLR_00766,13.017681766563747,77.68672826220225
BLR_00767,13.025045350165852,77.69563520786095
BLR_00768,13.023998824350056,77.70510209054606
BLR_00769,13.026714467115475,77.6868256742344
BLR_00770,13.031302669860633,77.69155630170668
BLR_00771,13.034166938891175,77.68514202291892
BLR_00772,13.045065430841316,77.65938130609085
BLR_00773,13.044970563472539,77.66859451670315
BLR_00774,13.054098314875462,77.65947793718686
BLR_00775,13.05400337957647,77.66869148160258
BLR_00776,13.053484428974244,77.67678760594718
BLR_00777,13.061412656468383,77.67609314443484
BLR_00778,13.063065270318717,77.65951845120483
BLR_00779,13.062080919775052,77.66871446811626
BLR_00780,13.07102557929931,77.65682971989222
BLR_00781,13.045348069768044,77.63174123883088
BLR_00782,13.045254184001022,77.64095466690354
BLR_00783,13.054381156187407,77.63183686844111
BLR_00784,13.054287203192896,77.64105063035491
BLR_00785,13.0541929227516,77.65026432002058
BLR_00786,13.063225867487859,77.65036068979997
BLR_00787,13.06341423562229,77.63193257004825
BLR_00788,13.063320215395601,77.64114666605445
BLR_00789,13.072258805225646,77.65045713209132
BLR_00790,13.0724473080681,77.63202834366481
BLR_00791,13.044655417838314,77.68357772875595
BLR_00792,13.049833480942898,77.68315694797218
BLR_00793,13.077908501683165,77.65541791854162
BLR_00794,13.072353220604544,77.6412427740147
BLR_00795,13.079766284133932,77.65006889629282
BLR_00796,13.081480373520257,77.63212418930333
BLR_00797,13.081386218815133,77.64133895424821
BLR_00798,13.090513431974168,77.63222010697632
BLR_00799,13.090480920499987,77.64625688611478
BLR_00800,13.090671815794765,77.64081600441753
BLR_00801,13.09954648342525,77.63231609669633
BLR_00802,13.100463511425396,77.64746409168175
BLR_00803,13.099452194222895,77.64153153158537
BLR_00804,13.108579643250511,77.63241190944781
BLR_00805,13.10448858291509,77.64800426538102
BLR_00806,13.106183031460569,77.6404808820723
BLR_00807,13.117164385411787,77.63189492290483
BLR_00808,13.113969055029896,77.6376517646165
BLR_00809,13.124020778154307,77.62985725848233
BLR_00810,13.01344743665359,77.77239372836478
